,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,host_symbols
chr22:36476732-36476856_-,8.5251637406071,0.0174886324578921,0.399359194253539,0.0437917361351377,0.965070414375436,0.986145509057942,TXN2
chr17:27303366-27311616_+,14.4581930565129,0.0223423538628193,0.509507812893174,0.0438508562527257,0.965023288616055,0.986145509057942,WSB1
chr2:197409769-197410007_-,6.81757140314312,-0.0210231369271328,0.480724636232151,-0.043732181258504,0.965117886812798,0.986145509057942,SF3B1
chr12:27719807-27737608_+,3.60942374701385,-0.0205117609996035,0.468779061325283,-0.0437557107214108,0.965099130971167,0.986145509057942,MRPS35
chr8:109522185-109527020_+,13.2981711348424,-0.0208334036084959,0.476134721107413,-0.0437552706932205,0.965099481726937,0.986145509057942,PKHD1L1
chr3:175737305-175755418_+,4.26454891291771,0.0187531114520009,0.431047974368196,0.0435058568120823,0.965298295887435,0.986257938203503,NAALADL2
chr16:81701659-81705604_+,11.3406881394174,0.0189017737051718,0.434546671279911,0.043497683803442,0.965304810837468,0.986257938203503,CMIP
chr15:40646986-40652105_+,16.0095743993834,-0.0272785967268651,0.628563084687838,-0.0433983436052602,0.965383998070494,0.986279581576211,KNL1
chr4:89008950-89009078_-,9.95686031896342,0.0179922945789124,0.41481133029759,0.0433746459287998,0.965402888292935,0.986279581576211,FAM13A
chr11:11920155-11929565_+,3.83024374466114,-0.0221552446309703,0.513822157865382,-0.043118507623361,0.965607066068998,0.986433920512712,USP47
chr7:26684735-26725565_-,17.2643077344801,-0.0171506334030614,0.398031339711294,-0.0430886507969482,0.965630866250155,0.986433920512712,SKAP2
chr10:5709529-5712918_+,16.3004420394186,-0.0196059583452733,0.457245599864891,-0.0428783969732384,0.965798469627494,0.986565848021109,TASOR2
chr15:41707727-41713496_+,49.2456536648293,0.0192817877832698,0.454166969910744,0.0424552842032065,0.966135757622369,0.986646141650608,MGA
chr4:128121825-128179512_+,4.23623714872513,-0.0207822816773814,0.487768541156195,-0.0426068512498153,0.966014933943978,0.986646141650608,LARP1B
chr12:89459637-89467685_-,5.17832655322189,-0.0222581610707652,0.523826313893636,-0.0424914909396567,0.966106894872142,0.986646141650608,POC1B
chr2:241654545-241655343_+,4.07367097271892,0.0171416115615475,0.402975864913842,0.0425375637948254,0.966070167259642,0.986646141650608,ATG4B
chr7:44761694-44761905_+,4.67390078957783,0.0195923725462842,0.460998493930211,0.0424998623731951,0.966100221462988,0.986646141650608,ZMIZ2
chrX:118654601-118662792_+,7.17182830279063,-0.019316528681055,0.455127059084764,-0.0424420572134283,0.96614630172936,0.986646141650608,DOCK11
chr7:139376061-139402247_+,11.52638617304,-0.0225420392394943,0.530295586890443,-0.0425084420778924,0.966093382029935,0.986646141650608,LUC7L2
chr5:77039530-77048272_+,13.9185699683839,0.0242291168395636,0.576760703839113,0.0420089591372755,0.966491556064576,0.986771149088823,AGGF1
chr20:56381432-56386533_-,19.0816757343947,-0.0184698874023248,0.439228055776034,-0.0420507915180691,0.966458208121558,0.986771149088823,AURKA
chr10:102592581-102599544_+,6.15859227403967,-0.023772142854533,0.56508668706176,-0.0420681346752996,0.966444382518313,0.986771149088823,SUFU
chr1:113848539-113855049_-,5.63412722654612,-0.0191331712863528,0.455518274292917,-0.0420030816898673,0.966496241453598,0.986771149088823,PTPN22
chr3:119675144-119675233_-,3.81447010308069,0.0219430368438967,0.522465904115441,0.0419989834189224,0.966499508517747,0.986771149088823,COX17
chr1:62821138-62834852_+,3.41978431437286,-0.0212170522443719,0.502952030823569,-0.0421850414037093,0.966351187175944,0.986771149088823,ATG4C
chrX:16693140-16693487_-,7.33965146165701,-0.0152126119986732,0.36350310365117,-0.0418500195620661,0.966618260070615,0.986774572230947,CTPS2
chr14:61721508-61737109_+,4.02155084301844,0.0216090544816606,0.515858978773971,0.041889460823224,0.966586818069458,0.986774572230947,HIF1A
chr13:26218510-26221330_-,4.80912231327566,0.0225773828770791,0.538664675446758,0.0419136132480822,0.966567564132421,0.986774572230947,RNF6
chr14:88571083-88573007_+,7.5546037401251,-0.022861481933569,0.548383841967938,-0.0416888321354035,0.966746756887469,0.986835211361057,ZC3H14
chr12:45817669-45821487_+,3.97945976234393,-0.0216808459492666,0.520186371320466,-0.0416789964993333,0.966754597774713,0.986835211361057,ARID2
chr5:71553115-71562520_+,6.85367715726148,0.0214087407457813,0.516866177554692,0.0414202779664684,0.966960847188603,0.986938173567431,BDP1
chr20:44978442-45001353_+,265.894106521091,-0.0107751479987856,0.260220942743519,-0.041407689501017,0.966970882721078,0.986938173567431,STK4
chr10:110964124-111004794_+,7.59108299277939,-0.020964308014043,0.505325972531379,-0.0414867019579944,0.966907894027997,0.986938173567431,SHOC2
chr21:14991200-14991306_-,9.50806690923199,0.0183580479543868,0.444503530114608,0.04130011734587,0.967056639523144,0.986986432213535,NRIP1
chr2:86116529-86117159_+,7.09971974466418,-0.0204445096547354,0.496072669589715,-0.0412127313356012,0.967126304158481,0.987018263867661,PTCD3
chr2:135753538-135761911_+,4.42035819432927,-0.0224912783817111,0.546521200357485,-0.0411535332334763,0.967173497372181,0.987027160285179,UBXN4
chr16:21617864-21625115_+,6.34524216480133,0.0210735750025923,0.515597853288812,0.0408721154833589,0.967397847485777,0.987212376934297,METTL9
chr10:32565557-32779084_+,28.2701463948103,0.0184866348167256,0.452778279502663,0.0408293322661846,0.967431955083277,0.987212376934297,CCDC7
chr4:119606708-119607297_-,185.790248805834,0.007106069353264,0.174489747095391,0.0407248533025797,0.967515247957933,0.987258100869724,PDE5A
chr12:19462509-19493986_+,21.7152530247296,-0.019649217629114,0.483411306645143,-0.0406469963755687,0.967577317403508,0.987282165520552,AEBP2
chr2:33300450-33347510_+,51.7067475920032,0.0136626674475669,0.339064139250182,0.04029522991662,0.96785775666732,0.987529036345031,LTBP1
chr9:128803249-128806311_+,6.8324216794227,0.0238677933790973,0.594513377158059,0.0401467726314117,0.967976112670324,0.987610516578444,TBC1D13
chr1:47372954-47375293_+,6.4679282429258,0.0171387186818413,0.429124457203499,0.0399388065493406,0.968141912618892,0.987661834264393,CMPK1
chr18:116841-118504_+,21.5767032136731,0.0137288915038484,0.343682967312127,0.0399463831775523,0.968135872164644,0.987661834264393,ROCK1P1
chr9:128471307-128488025_+,7.18987644983571,-0.0252509047645654,0.630790826505318,-0.0400305516560211,0.968068769108136,0.987661834264393,ODF2
chr5:70437530-70445522_+,5.71430446231287,0.0200530309914066,0.503488644201467,0.0398281693586371,0.968230118143316,0.987712539099315,GTF2H2
chr3:197763465-197768587_+,3.09427824048672,-0.018388792949808,0.463552440500027,-0.0396692830049008,0.968356791003111,0.987759109952289,FYTTD1
chr22:18121478-18127034_+,6.18879345178239,-0.019947422034038,0.504006322002037,-0.0395777218722217,0.968429788890579,0.987759109952289,PEX26
chr5:21491320-21495182_+,17.0520795518674,-0.0147472317202038,0.372026872838541,-0.0396402324587022,0.968379951768095,0.987759109952289,GUSBP1
chr10:6510994-6515144_-,84.0474467615825,-0.012586187600656,0.317678382773772,-0.0396192762339105,0.968396659291427,0.987759109952289,PRKCQ
chr12:112446275-112482205_+,7.27129528077206,0.0228503978061108,0.580025650073901,0.0393954953599025,0.968575071305357,0.987868014638849,PTPN11
chr2:53808298-53814935_+,9.63170226476123,0.0218098658944348,0.554638776318523,0.0393226489485647,0.968633149329439,0.98788797279641,ERLEC1
chr14:61721508-61738373_+,23.0887088245455,-0.0205257976547229,0.524665655086181,-0.0391216719747957,0.968793382456655,0.987913079786831,HIF1A
chr7:44056756-44058480_+,5.03393857797725,0.0175106238654593,0.448734192363563,0.0390222634322285,0.968872638477993,0.987913079786831,DBNL
chr7:128579998-128608213_+,5.48147770710112,0.0210832621038274,0.539281622410879,0.0390950872933031,0.968814577748639,0.987913079786831,AC090114.3
chr8:123109316-123109620_+,4.31870663378438,-0.0177690173635386,0.454188550042506,-0.0391225568365289,0.968792676979227,0.987913079786831,TBC1D31
chr18:22936753-22975219_+,3.25161183983736,0.0192036070511714,0.489521353936209,0.0392293551583736,0.96870752961242,0.987913079786831,RBBP8
chr1:93205509-93239896_+,6.08396303057552,-0.0244232222563671,0.626205093270961,-0.0390019540224326,0.968888830715974,0.987913079786831,CCDC18
chr4:150588047-150683717_-,20.4655708932823,-0.0144285225317677,0.37133123827166,-0.0388562045006621,0.969005033924243,0.987913483106292,LRBA
chr8:38946123-38957386_+,3.75737458591289,-0.0218738778468886,0.561561905252627,-0.038951854893092,0.968928773685593,0.987913483106292,PLEKHA2
chr15:28629265-28633740_+,25.8865047105851,0.0192799636945209,0.496800672189111,0.0388082480032995,0.969043268834196,0.987913483106292,HERC2P9
chr3:49967469-49975392_+,44.9039718353902,-0.0209200707840909,0.538362806320259,-0.0388586851440961,0.969003056150831,0.987913483106292,RBM6
chr16:11721576-11730774_-,4.90140908864593,0.0164938479828869,0.425739456074787,0.0387416476146142,0.969096368323603,0.987928355452448,TXNDC11
chr12:100204939-100207786_+,4.55390942478496,0.0160273368157666,0.416587399158992,0.0384729275252267,0.969310616203287,0.988107499998526,ACTR6
chr2:65239851-65255694_+,10.3498800130621,0.0234606322792811,0.611087827625583,0.0383915882769892,0.969375467621916,0.988113180721412,ACTR2
chr5:149198218-149233300_+,8.29601304236092,-0.0177148439846227,0.462275045898971,-0.0383210042198432,0.969431744138951,0.988113180721412,ABLIM3
chr19:57961390-57966632_-,3.2607315854645,0.017881072142237,0.466264217230022,0.0383496555846912,0.969408900448977,0.988113180721412,C19orf18
chr6:152353262-152353744_-,3.24888531485476,-0.0197995534247576,0.519381165238391,-0.0381214313300518,0.969590863997711,0.988157579521405,SYNE1
chr17:78392475-78398351_+,5.30071269074102,0.0148147155980343,0.388540676579878,0.0381291239013649,0.969584730672955,0.988157579521405,PGS1
chr17:78392513-78398351_+,5.30071269074102,0.0148147155980343,0.388540676579878,0.0381291239013649,0.969584730672955,0.988157579521405,PGS1
chr17:5338018-5365238_+,13.5097419492656,-0.0278606568758859,0.733589180551221,-0.0379785547749646,0.969704780500895,0.988234416581498,RABEP1
chr18:76849525-76881512_+,32.2185094339753,0.0153816586255604,0.4056516966475,0.0379183884911163,0.969752751696078,0.988244044780498,ZNF236
chr15:63727646-63734849_-,10.4953149333914,0.021196628865106,0.563104248862366,0.0376424594698572,0.969972754133891,0.988262997173253,HERC1
chr2:33257283-33263392_+,8.54270271715583,0.0163602942843709,0.434088009457809,0.0376888878013596,0.969935735953222,0.988262997173253,LTBP1
chr14:102084680-102085431_-,9.52174590569783,0.0150678203596353,0.400591032547113,0.0376139731931297,0.969995466809351,0.988262997173253,HSP90AA1
chr2:33257367-33263392_+,8.54270271715583,0.0163602942843709,0.434088009457809,0.0376888878013596,0.969935735953222,0.988262997173253,LTBP1
chr20:34103461-34105545_-,16.2741647996045,0.0189620388291295,0.504240366474958,0.0376051583527302,0.970002495061994,0.988262997173253,EIF2S2
chr18:62221036-62227492_+,3.35811010367616,-0.020310770898927,0.539355000650985,-0.0376575184700476,0.969960747303126,0.988262997173253,RELCH
chr1:62444737-62448666_+,73.4252752098648,0.0145510614388251,0.387628481102855,0.037538679813788,0.970055499836554,0.988277749694484,USP1
chr9:125323797-125335252_+,11.9977269184769,0.0221805400466708,0.59297065951073,0.0374057968820453,0.970161450663574,0.98834643953269,GAPVD1
chr14:92809299-92816421_+,14.7861736295597,-0.0196225996868881,0.525416084475191,-0.0373467814684204,0.970208505272129,0.988355126111743,GOLGA5
chr9:123065347-123099549_+,15.6190620003264,-0.0179590572731589,0.485001657152234,-0.0370288575478451,0.970461996517364,0.988535458727268,RABGAP1
chr8:42957093-42968214_+,19.4408905967936,-0.0246325634075185,0.665239647362987,-0.0370281048418598,0.970462596678264,0.988535458727268,HOOK3
chr3:170113359-170122744_-,23.8166924286096,0.0180938432571181,0.489696493782363,0.0369490970159153,0.970525592693801,0.988560374404371,PHC3
chr15:67600684-67703408_+,3.51077060344812,-0.0180874305539312,0.492897019709907,-0.0366961653867912,0.970727266163573,0.988687281490218,MAP2K5
chr4:102714437-102714561_-,5.58481457234686,0.0142535557393112,0.38817193762991,0.0367196964992889,0.970708503697423,0.988687281490218,MANBA
chr8:39136656-39165196_+,39.1208093100219,0.0135485703446681,0.372657841756871,0.0363565953175552,0.970998023198738,0.988886928430594,ADAM32
chr3:50105548-50108304_+,9.26293701659973,-0.0160774690915079,0.442252035302723,-0.0363536350499842,0.971000383590155,0.988886928430594,RBM5
chr8:19823300-19824972_+,5.33470630037309,-0.019956386909543,0.551202941526687,-0.0362051531406365,0.971118777073008,0.98896824089932,INTS10
chr10:97459766-97460045_-,9.43147603604936,0.0154137822831295,0.427055246924429,0.0360931809037277,0.971208059637424,0.989019902103086,MMS19
chr1:193203794-193236356_+,52.263147254239,0.00953816371133651,0.265097323864964,0.0359798566514201,0.971298420616834,0.98907265735486,CDC73
chr14:65455620-65629606_+,24.5866237651565,0.0180873976547126,0.503418550207697,0.0359291441430798,0.971338857199112,0.98907457244984,FUT8
chr2:135651732-135680324_+,11.6528916062477,0.0160941641598266,0.45042094928834,0.0357313845753737,0.971496545251606,0.989195875023396,R3HDM1
chr18:13071038-13073185_+,4.48987002714094,0.0177812587454137,0.502834229860582,0.0353620690268913,0.971791030314134,0.989456451702658,CEP192
chr2:108839184-108856970_+,8.62964693272503,-0.0180552562951439,0.513153376186676,-0.0351849118275619,0.971932293399671,0.989482463790053,CCDC138
chr12:102148229-102148463_+,3.91044781206653,0.0194904622915224,0.552646577260466,0.0352674984221179,0.971866439702092,0.989482463790053,PARPBP
chr5:69254601-69255528_+,4.41713544262688,0.0147780452768443,0.419717117092695,0.0352095367928027,0.971912657686662,0.989482463790053,CDK7
chr1:24797741-24827116_+,6.08966729906997,-0.0161376782454294,0.463381096222673,-0.0348259313489014,0.972218542943782,0.989685296678332,CLIC4
chr6:17647806-17669028_-,3.05641300121219,-0.0169162999079172,0.486241578918815,-0.0347899082294268,0.97224726782796,0.989685296678332,NUP153
chr8:100924134-100925039_-,14.013732706449,0.0145820947279741,0.418935860242632,0.0348074636521416,0.97223326910565,0.989685296678332,YWHAZ
chr2:9279316-9335179_+,319.288400959553,0.009778888901398,0.281856809771873,0.0346945277260208,0.972323324544093,0.98972344435083,ASAP2
chr15:44717704-44717790_+,4.46498471491907,0.0112713112415892,0.326014302655733,0.0345730575308273,0.972420185627537,0.989759986195961,B2M
chr1:20941490-20980448_-,4.28361766829827,-0.0158630107430823,0.459095632154805,-0.0345527372339132,0.972436389197482,0.989759986195961,EIF4G3
chr2:88590442-88591052_-,5.07169973631107,-0.015993889841914,0.463554445972582,-0.0345027212679566,0.97247627238377,0.989761309877439,EIF2AK3
chr11:83224854-83227872_+,3.81001065236512,0.0169132775743548,0.491735857647263,0.0343950462658495,0.972562133643499,0.989770159652345,ANKRD42
chr2:74159090-74167107_-,5.349288089016,-0.0179319253507832,0.521206868437976,-0.0344046221119919,0.972554497743008,0.989770159652345,MOB1A
chr12:45331294-45348631_+,3.57718418936868,0.013917539315684,0.407864746572738,0.0341229278397611,0.972779125357123,0.989773472221638,ANO6
chr3:47736033-47745993_-,3.49945410201978,0.0186127856620548,0.546725330843676,0.034044125289261,0.972841964185382,0.989773472221638,SMARCC1
chr5:55341680-55358698_+,4.8926147870214,0.0210808419975959,0.61565881520944,0.034241111272685,0.972684883693264,0.989773472221638,MTREX
chr10:114959725-114974385_+,11.8599897034152,-0.0161710150808107,0.471676055886718,-0.0342841551505309,0.9726505598005,0.989773472221638,TRUB1
chr8:100274952-100275161_-,5.01924045964168,-0.0149498690496533,0.438621266261775,-0.0340837761403275,0.972810345733097,0.989773472221638,RNF19A
chrY:12709387-12722187_+,9.32826484102418,0.0182814099104074,0.533216177147718,0.0342851749326106,0.972649746610191,0.989773472221638,USP9Y
chrX:16754944-16757309_+,5.5358805686865,0.0197434215716219,0.580622548332969,0.034003883638876,0.972874053797552,0.989773472221638,SYAP1
chr19:33144843-33151310_+,3.05928988954648,0.0170645374183301,0.499526396768538,0.0341614327665594,0.972748420771725,0.989773472221638,WDR88
chr6:75634706-75703072_+,3.90398278067175,0.0173288894940042,0.512569353734089,0.0338078922740162,0.973030342420128,0.989893217564386,SENP6
chr9:36597221-36607673_+,6.41867618524384,-0.0167238752952735,0.50835849614511,-0.0328977983491785,0.973756088509888,0.989964131833082,MELK
chr10:68401619-68404844_-,5.99385889294457,-0.0153297137613947,0.46205739748202,-0.0331770767981075,0.973533378122324,0.989964131833082,RUFY2
chr2:108475534-108499754_+,7.71922867925916,0.0170511216178852,0.513233735120872,0.0332229166772707,0.973496823342093,0.989964131833082,GCC2
chr8:93706044-93718788_+,6.21426353468573,0.0162023776439641,0.492393302954971,0.0329053574586203,0.973750060476769,0.989964131833082,CIBAR1
chr2:159747804-159752571_+,7.70389040451052,0.0204425055224231,0.618664677564301,0.0330429492158915,0.973640337804697,0.989964131833082,MARCH7
chr4:169477123-169537911_-,25.5223698928446,0.0161379349507749,0.488816553985621,0.0330142971206527,0.973663186403069,0.989964131833082,NEK1
